Player,Season,Jersey_Number,Age,Height,Position,Nationality,Player_Image,Profile_URL,Current_Club,Current_Club_URL,Current_Club_Logo,Current_Club_Country,Market_Value
Chedli Ghrab,2014/2015,11,32,1.82m,Right Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/chedli-ghrab/profil/spieler/253465,Progrès Sportif Sakiet Eddaier,https://www.transfermarkt.com/progres-sportif-sakiet-eddaier/startseite/verein/63909,https://tmssl.akamaized.net//images/wappen/small/63909.png?lm=1581111204,,€250k
Chiheb Jebali,2025/2026,31,29,1.76m,Attacking Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/295409-1641374666.png?lm=1,https://www.transfermarkt.com/chiheb-jebali/profil/spieler/295409,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€1.00m
Daouda Camara,2014/2015,,31,,Right Winger,Guinea,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/daouda-camara/profil/spieler/304141,El Alameen SC,https://www.transfermarkt.com/el-alameen-sc/startseite/verein/77990,https://tmssl.akamaized.net//images/wappen/small/77990.png?lm=1657560754,,€50k
Elias Mokwana,2024/2025,24,26,1.75m,Right Winger,South Africa,https://img.a.transfermarkt.technology/portrait/header/968496-1685388063.png?lm=1,https://www.transfermarkt.com/elias-mokwana/profil/spieler/968496,Al-Hazem SC,https://www.transfermarkt.com/al-hazm/startseite/verein/9131,https://tmssl.akamaized.net//images/wappen/small/9131.png?lm=1752519661,Saudi Arabia,€750k
Elyas Bouzaiene,2025/2026,25,28,1.80m,Right-Back,Sweden,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/elyas-bouzaiene/profil/spieler/369308,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€300k
Elyes Jelassi,2016/2017,10,31,1.77m,Attacking Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/292219-1686463562.jpg?lm=1,https://www.transfermarkt.com/elyes-jelassi/profil/spieler/292219,Without Club,,,,€250k
Emeka Emerun,2012/2013,,30,1.77m,Left Winger,Nigeria,https://img.a.transfermarkt.technology/portrait/header/215519-1631776741.jpg?lm=1,https://www.transfermarkt.com/emeka-emerun/profil/spieler/215519,Without Club,,,,€75k
Emmanuel Clottey,2013/2014,,38,1.78m,Centre-Forward,Ghana,https://img.a.transfermarkt.technology/portrait/header/s_51329_3342_2013_03_16_1.jpg?lm=1,https://www.transfermarkt.com/emmanuel-clottey/profil/spieler/51329,Retired,,,,€800k
Ernest Thierry Anang,2013/2014,,30,1.88m,Centre-Forward,Cameroon,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/ernest-thierry-anang/profil/spieler/307280,Al-Bahri SC,https://www.transfermarkt.com/al-bahri-sc/startseite/verein/77885,https://tmssl.akamaized.net//images/wappen/small/77885.png?lm=1616253089,,
Fakhreddine Ben Youssef,2017/2018,,34,1.89m,Centre-Forward,Tunisia,https://img.a.transfermarkt.technology/portrait/header/218058-1528724201.jpg?lm=1,https://www.transfermarkt.com/fakhreddine-ben-youssef/profil/spieler/218058,US Monastir,https://www.transfermarkt.com/us-monastir/startseite/verein/9890,https://tmssl.akamaized.net//images/wappen/small/9890.png?lm=1563116766,Tunisia,€1.00m
Farouk Ben Mustapha,2021/2022,16,36,1.92m,Goalkeeper,Tunisia,https://img.a.transfermarkt.technology/portrait/header/122351-1523616407.jpg?lm=1,https://www.transfermarkt.com/farouk-ben-mustapha/profil/spieler/122351,Retired,,,,€500k
